;;;650;358;162;120;78;41;30;22;15;14;15;22;9;2;5;0
03.02.2020 9:23;03.02.2020 9:23;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:24;03.02.2020 9:24;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:25;03.02.2020 9:25;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:27;03.02.2020 9:27;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:28;03.02.2020 9:28;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:29;03.02.2020 9:29;14;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:30;03.02.2020 9:30;13;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:31;03.02.2020 9:31;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:34;03.02.2020 9:34;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:36;03.02.2020 9:36;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:37;03.02.2020 9:38;19;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:38;03.02.2020 9:39;21;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:40;03.02.2020 9:40;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:41;03.02.2020 9:42;30;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:42;03.02.2020 9:42;19;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:43;03.02.2020 9:43;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:43;03.02.2020 9:43;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:44;03.02.2020 9:44;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:45;03.02.2020 9:45;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:47;03.02.2020 9:47;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:49;03.02.2020 9:49;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:51;03.02.2020 9:51;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:52;03.02.2020 9:52;9;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:53;03.02.2020 9:53;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:53;03.02.2020 9:53;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:53;03.02.2020 9:53;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:54;03.02.2020 9:54;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:55;03.02.2020 9:55;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:57;03.02.2020 9:57;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 9:59;03.02.2020 10:00;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:02;03.02.2020 10:02;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:03;03.02.2020 10:03;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:04;03.02.2020 10:04;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:05;03.02.2020 10:06;14;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:08;03.02.2020 10:08;16;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:08;03.02.2020 10:08;27;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:09;03.02.2020 10:09;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:13;03.02.2020 10:13;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:13;03.02.2020 10:13;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:14;03.02.2020 10:14;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:15;03.02.2020 10:16;17;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:17;03.02.2020 10:17;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:17;03.02.2020 10:17;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:17;03.02.2020 10:17;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:18;03.02.2020 10:18;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:19;03.02.2020 10:19;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:20;03.02.2020 10:20;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:21;03.02.2020 10:21;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:22;03.02.2020 10:22;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:23;03.02.2020 10:23;38;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:23;03.02.2020 10:23;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:25;03.02.2020 10:25;24;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:25;03.02.2020 10:25;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:26;03.02.2020 10:26;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:26;03.02.2020 10:26;17;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:27;03.02.2020 10:28;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:28;03.02.2020 10:28;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:28;03.02.2020 10:28;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:29;03.02.2020 10:29;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:29;03.02.2020 10:30;22;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:30;03.02.2020 10:30;19;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:31;03.02.2020 10:31;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:31;03.02.2020 10:31;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:32;03.02.2020 10:32;22;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:32;03.02.2020 10:33;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:35;03.02.2020 10:35;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:36;03.02.2020 10:36;14;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:36;03.02.2020 10:36;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:37;03.02.2020 10:37;17;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:37;03.02.2020 10:37;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:37;03.02.2020 10:38;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:38;03.02.2020 10:38;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:39;03.02.2020 10:39;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:40;03.02.2020 10:40;14;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:40;03.02.2020 10:41;38;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:42;03.02.2020 10:42;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:43;03.02.2020 10:43;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:44;03.02.2020 10:44;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:44;03.02.2020 10:44;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:46;03.02.2020 10:46;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:52;03.02.2020 10:52;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:53;03.02.2020 10:53;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:53;03.02.2020 10:53;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:55;03.02.2020 10:55;33;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:57;03.02.2020 10:57;20;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:58;03.02.2020 10:58;21;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:58;03.02.2020 10:58;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 10:59;03.02.2020 10:59;24;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:01;03.02.2020 11:01;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:02;03.02.2020 11:02;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:02;03.02.2020 11:02;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:03;03.02.2020 11:03;9;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:03;03.02.2020 11:03;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:04;03.02.2020 11:04;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:05;03.02.2020 11:05;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:06;03.02.2020 11:06;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:07;03.02.2020 11:07;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:09;03.02.2020 11:09;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:09;03.02.2020 11:10;22;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:12;03.02.2020 11:12;5;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:13;03.02.2020 11:13;2;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:13;03.02.2020 11:14;30;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:14;03.02.2020 11:15;33;кнфэ;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:16;03.02.2020 11:17;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:17;03.02.2020 11:17;19;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:19;03.02.2020 11:19;8;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:22;03.02.2020 11:22;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:23;03.02.2020 11:23;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:25;03.02.2020 11:25;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:26;03.02.2020 11:26;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:26;03.02.2020 11:26;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:27;03.02.2020 11:28;11;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:30;03.02.2020 11:30;6;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:31;03.02.2020 11:32;25;кнфэ;кнфэ;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:32;03.02.2020 11:32;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
03.02.2020 11:33;03.02.2020 11:33;3;хярхмю;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ;кнфэ
